origin|split_on_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:12:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1541|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2310|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:12:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1423|12047|1390|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|28926|2713|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:12:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1494|12653|1423|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|28000|2508|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:12:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|108|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4368|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:12:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|388|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|4050|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:12:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|785|8301|733|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3991|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:12:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|361|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|4229|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:24:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1665|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|2749|26426|1447|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:24:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4154|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|87|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:24:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3164|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|2131|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:24:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3514|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|721|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:24:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4454|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|550|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:24:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2594|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|2259|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:24:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3824|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|270|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:36:00-05:00||41.9797233|-87.88225249999999|3564|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:48:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4714|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:00:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4754|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:48:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1561|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2280|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:48:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1396|11085|1334|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2832|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:48:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1443|12804|1406|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|28000|2538|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:48:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|106|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4379|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:48:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|427|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|4123|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:48:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|783|8301|733|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3735|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 14:48:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|393|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|4302|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:00:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1604|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|2516|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:00:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4364|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|91|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:00:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3374|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|2071|25650|1123|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:00:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3825|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|670|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:00:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4664|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|588|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:00:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2804|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1810|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:00:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|4034|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|272|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:12:00-05:00||41.9797233|-87.88225249999999|3517|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:24:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4567|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:36:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4567|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:24:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1495|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2340|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:24:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1329|11085|1322|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2833|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:24:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1500|12653|1423|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|28000|2538|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:24:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|106|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4211|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:24:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|408|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|3805|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:24:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|880|7358|948|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3441|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:24:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|382|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|3984|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:36:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1665|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|2233|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:36:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4425|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|91|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:36:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3435|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1882|25650|1123|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:36:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3825|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|637|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:36:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4725|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|558|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:36:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2865|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1674|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:36:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|4095|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|281|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:48:00-05:00||41.9797233|-87.88225249999999|3090|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4414|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4414|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1570|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2340|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1319|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2773|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1430|12960|1402|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|28000|2538|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|108|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4149|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|387|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|3531|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|823|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3182|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|356|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|3699|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1665|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|2075|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4134|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|89|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3164|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1798|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3554|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|712|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4434|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|587|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2574|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1663|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3804|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|277|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:24:00-05:00||41.9797233|-87.88225249999999|2965|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4344|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4364|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1612|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2250|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1322|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2803|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.885817/-87.6280222|41.885817|-87.62802219999999|1336|13793|1414|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|28000|2478|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|117|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4409|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|386|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|4208|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|757|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3916|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|347|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|4306|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1634|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1980|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4054|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|92|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3064|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1631|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3454|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|706|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4394|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|567|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2534|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1645|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3724|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|269|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:00:00-05:00||41.9797233|-87.88225249999999|2595|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00||41.97766499999999|-87.90422099999999|n/a|38979|4371|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00||41.97766499999999|-87.90422099999999|n/a|38979|4369|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|383|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35482|3641|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|106|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38602|4108|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|702|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31715|3234|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|355|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36234|3792|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00|41.8800382/-87.627731|41.8800382|-87.62773100000001|1257|12310|1302|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|28626|2637|-87.62772860000001|41.88008139999999
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3194|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1469|25650|1123|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4184|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|89|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3584|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|681|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4484|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|553|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2624|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1504|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3855|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|280|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.8802082/-87.6293578|41.8802082|-87.6293578|n/a|10616|1660|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1805|26493|1377|-87.6293578|41.8802082
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:36:00-05:00||41.9797233|-87.88225249999999|2303|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4477|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:00:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4527|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1368|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2280|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1143|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2773|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1325|12960|1402|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|28000|2478|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|102|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4215|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|389|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|3876|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|620|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3367|-87.6264174|41.8526371
