origin|split_on_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:24:00-05:00|41.9706621/-87.7612831|41.9706621|-87.7612831|652|12170|567|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|9641|1564|-87.76089499999999|41.970634
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:24:00-05:00|41.9841479/-87.8381263|41.9841479|-87.8381263|319|5384|301|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|16462|2465|-87.838028|41.984245
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:24:00-05:00|41.9833846/-87.8594649|41.9833846|-87.85946489999999|219|3616|228|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|18225|2573|-87.85939|41.983505
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:24:00-05:00|41.9777944/-87.9040972|41.9777944|-87.90409720000001|299|3113|333|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|22533|2903|-87.90422099999999|41.97766499999999
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:24:00-05:00|41.9613378/-87.7437804|41.9613378|-87.74378039999999|1003|15351|918|-87.88225249999999|41.9797233|41.946945|-87.656418|n/a|8364|2364|-87.7432673|41.96193359999999
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:24:00-05:00|41.9822096/-87.8075105|41.9822096|-87.8075105|477|7943|406|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|13906|2221|-87.8075119|41.9823319
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:36:00-05:00|41.946712/-87.685928|41.946712|-87.68592799999999|n/a|20034|2308|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|476|2448|429|-87.685929|41.9467579
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:36:00-05:00|41.9466122/-87.7089595|41.9466122|-87.70895949999999|n/a|18085|1934|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|760|4353|777|-87.70895949999999|41.9466122
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:36:00-05:00|41.946976/-87.66655|41.946976|-87.66655|n/a|21638|2668|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|125|827|145|-87.66633589999999|41.9470228
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:36:00-05:00|41.9465079/-87.7179123|41.9465079|-87.7179123|n/a|17399|1427|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|1006|5093|925|-87.7179123|41.9465079
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:36:00-05:00|41.946835/-87.676224|41.946835|-87.67622399999999|n/a|20835|2488|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|394|1645|320|-87.6762239|41.9468801
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:36:00-05:00|41.946625/-87.698135|41.946625|-87.698135|n/a|19021|2081|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|612|3434|610|-87.697853|41.9466942
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:36:00-05:00|41.947147/-87.656181|41.947147|-87.65618099999999|n/a|22533|2874|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|13|39|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 18:48:00-05:00||41.9472917|-87.6565753|1852|21777|1730|-87.88225249999999|41.9797233|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:00:00-05:00||41.947147|-87.65618099999999|n/a|22533|2904|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:12:00-05:00||41.947147|-87.65618099999999|n/a|22533|2904|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:00:00-05:00|41.9472665/-87.7191813|41.9472665|-87.7191813|901|16529|756|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|5332|1415|-87.71824699999999|41.9473745
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:00:00-05:00|41.9706621/-87.7612831|41.9706621|-87.7612831|688|12170|567|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|9641|1682|-87.76089499999999|41.970634
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:00:00-05:00|41.9841479/-87.8381263|41.9841479|-87.8381263|328|5384|301|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|16462|2455|-87.838028|41.984245
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:00:00-05:00|41.9833846/-87.8594649|41.9833846|-87.85946489999999|218|3616|228|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|18225|2582|-87.85939|41.983505
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:00:00-05:00|41.9777944/-87.9040972|41.9777944|-87.90409720000001|299|3113|333|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|22533|2927|-87.90422099999999|41.97766499999999
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:00:00-05:00|41.9613378/-87.7437804|41.9613378|-87.74378039999999|1058|15351|918|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|7883|1881|-87.74357599999999|41.96154
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:00:00-05:00|41.9822096/-87.8075105|41.9822096|-87.8075105|517|7943|406|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|13906|1968|-87.8075119|41.9823319
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:12:00-05:00|41.946712/-87.685928|41.946712|-87.68592799999999|n/a|20034|2344|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|379|2448|429|-87.685929|41.9467579
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:12:00-05:00|41.9466122/-87.7089595|41.9466122|-87.70895949999999|n/a|18085|1932|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|831|4353|777|-87.70895949999999|41.9466122
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:12:00-05:00|41.946976/-87.66655|41.946976|-87.66655|n/a|21638|2687|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|134|827|145|-87.66633589999999|41.9470228
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:12:00-05:00|41.9465079/-87.7179123|41.9465079|-87.7179123|n/a|17399|1425|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|940|5093|925|-87.7179123|41.9465079
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:12:00-05:00|41.946835/-87.676224|41.946835|-87.67622399999999|n/a|20835|2507|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|282|1645|320|-87.6762239|41.9468801
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:12:00-05:00|41.946625/-87.698135|41.946625|-87.698135|n/a|19021|2117|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|618|3434|610|-87.697853|41.9466942
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:12:00-05:00|41.947147/-87.656181|41.947147|-87.65618099999999|n/a|22533|2893|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|18|39|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:24:00-05:00||41.9472917|-87.6565753|1886|21777|1730|-87.88225249999999|41.9797233|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:36:00-05:00||41.947147|-87.65618099999999|n/a|22533|2871|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:48:00-05:00||41.947147|-87.65618099999999|n/a|22533|2891|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:36:00-05:00|41.9472665/-87.7191813|41.9472665|-87.7191813|874|16529|756|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|5332|1411|-87.71824699999999|41.9473745
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:36:00-05:00|41.9706621/-87.7612831|41.9706621|-87.7612831|722|12170|567|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|9641|1878|-87.76089499999999|41.970634
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:36:00-05:00|41.9841479/-87.8381263|41.9841479|-87.8381263|384|5384|301|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|16462|2452|-87.838028|41.984245
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:36:00-05:00|41.9833846/-87.8594649|41.9833846|-87.85946489999999|244|3616|228|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|18225|2657|-87.85939|41.983505
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:36:00-05:00|41.9777944/-87.9040972|41.9777944|-87.90409720000001|296|3113|333|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|22533|2989|-87.90422099999999|41.97766499999999
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:36:00-05:00|41.9613378/-87.7437804|41.9613378|-87.74378039999999|1052|15351|918|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|7883|1665|-87.74357599999999|41.96154
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:36:00-05:00|41.9822096/-87.8075105|41.9822096|-87.8075105|566|7943|406|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|13906|2222|-87.8075119|41.9823319
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:48:00-05:00|41.946712/-87.685928|41.946712|-87.68592799999999|n/a|20034|2328|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|549|2448|429|-87.685929|41.9467579
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:48:00-05:00|41.94656/-87.708931|41.94656|-87.70893099999999|n/a|18124|1901|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|700|4353|777|-87.70895949999999|41.9466122
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:48:00-05:00|41.946976/-87.66655|41.946976|-87.66655|n/a|21638|2688|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|143|827|145|-87.66633589999999|41.9470228
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:48:00-05:00|41.9465079/-87.7179123|41.9465079|-87.7179123|n/a|17399|1427|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|932|5093|925|-87.7179123|41.9465079
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:48:00-05:00|41.946835/-87.676224|41.946835|-87.67622399999999|n/a|20835|2508|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|413|1645|320|-87.6762239|41.9468801
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:48:00-05:00|41.946625/-87.698135|41.946625|-87.698135|n/a|19021|2101|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|573|3434|610|-87.697853|41.9466942
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 19:48:00-05:00|41.947147/-87.656181|41.947147|-87.65618099999999|n/a|22533|2894|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|17|39|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:00:00-05:00||41.9472917|-87.6565753|1832|21777|1730|-87.88225249999999|41.9797233|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:12:00-05:00||41.947147|-87.65618099999999|n/a|22533|3024|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:24:00-05:00||41.947147|-87.65618099999999|n/a|22533|3024|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:12:00-05:00|41.9472665/-87.7191813|41.9472665|-87.7191813|851|16529|756|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|5332|1325|-87.71824699999999|41.9473745
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:12:00-05:00|41.9706621/-87.7612831|41.9706621|-87.7612831|698|12170|567|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|9641|2027|-87.76089499999999|41.970634
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:12:00-05:00|41.9841479/-87.8381263|41.9841479|-87.8381263|347|5384|301|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|16462|2822|-87.838028|41.984245
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:12:00-05:00|41.9833846/-87.8594649|41.9833846|-87.85946489999999|216|3616|228|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|18225|2686|-87.85939|41.983505
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:12:00-05:00|41.9777944/-87.9040972|41.9777944|-87.90409720000001|306|3113|333|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|22533|3315|-87.90422099999999|41.97766499999999
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:12:00-05:00|41.9613378/-87.7437804|41.9613378|-87.74378039999999|1041|15351|918|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|7883|1801|-87.74357599999999|41.96154
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:12:00-05:00|41.9822096/-87.8075105|41.9822096|-87.8075105|528|7943|406|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|13906|2637|-87.8075119|41.9823319
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:24:00-05:00|41.946712/-87.685928|41.946712|-87.68592799999999|n/a|20034|2388|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|599|2448|429|-87.685929|41.9467579
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:24:00-05:00|41.9466122/-87.7089595|41.9466122|-87.70895949999999|n/a|18085|1932|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|904|4353|777|-87.70895949999999|41.9466122
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:24:00-05:00|41.946976/-87.66655|41.946976|-87.66655|n/a|21638|2792|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|182|827|145|-87.66633589999999|41.9470228
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:24:00-05:00|41.9465079/-87.7179123|41.9465079|-87.7179123|n/a|17399|1425|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|1014|5093|925|-87.7179123|41.9465079
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:24:00-05:00|41.946835/-87.676224|41.946835|-87.67622399999999|n/a|20835|2594|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|471|1645|320|-87.6762239|41.9468801
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:24:00-05:00|41.946625/-87.698135|41.946625|-87.698135|n/a|19021|2154|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|712|3434|610|-87.697853|41.9466942
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:24:00-05:00|41.947147/-87.656181|41.947147|-87.65618099999999|n/a|22533|2976|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|13|39|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:36:00-05:00||41.9472917|-87.6565753|1814|21777|1730|-87.88225249999999|41.9797233|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:48:00-05:00||41.947147|-87.65618099999999|n/a|22533|3169|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:00:00-05:00||41.947147|-87.65618099999999|n/a|22533|3169|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:48:00-05:00|41.9472665/-87.7191813|41.9472665|-87.7191813|835|16529|756|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|5332|1389|-87.71824699999999|41.9473745
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:48:00-05:00|41.9706621/-87.7612831|41.9706621|-87.7612831|690|12170|567|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|9641|2272|-87.76089499999999|41.970634
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:48:00-05:00|41.9841479/-87.8381263|41.9841479|-87.8381263|345|5384|301|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|16462|2682|-87.838028|41.984245
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:48:00-05:00|41.9833846/-87.8594649|41.9833846|-87.85946489999999|211|3616|228|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|18225|2830|-87.85939|41.983505
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:48:00-05:00|41.9777944/-87.9040972|41.9777944|-87.90409720000001|281|3113|333|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|22533|3135|-87.90422099999999|41.97766499999999
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:48:00-05:00|41.9613378/-87.7437804|41.9613378|-87.74378039999999|1037|15351|918|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|7883|2205|-87.74357599999999|41.96154
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 20:48:00-05:00|41.9822096/-87.8075105|41.9822096|-87.8075105|528|7943|406|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|13906|2546|-87.8075119|41.9823319
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:00:00-05:00|41.946712/-87.685928|41.946712|-87.68592799999999|n/a|20034|2566|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|495|2448|429|-87.685929|41.9467579
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:00:00-05:00|41.9466122/-87.7089595|41.9466122|-87.70895949999999|n/a|18085|1961|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|859|4353|777|-87.70895949999999|41.9466122
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:00:00-05:00|41.946976/-87.66655|41.946976|-87.66655|n/a|21638|2974|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|139|827|145|-87.66633589999999|41.9470228
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:00:00-05:00|41.9465079/-87.7179123|41.9465079|-87.7179123|n/a|17399|1425|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|978|5093|925|-87.7179123|41.9465079
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:00:00-05:00|41.946835/-87.676224|41.946835|-87.67622399999999|n/a|20835|2776|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|399|1645|320|-87.6762239|41.9468801
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:00:00-05:00|41.946625/-87.698135|41.946625|-87.698135|n/a|19021|2332|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|679|3434|610|-87.697853|41.9466942
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:00:00-05:00|41.947147/-87.656181|41.947147|-87.65618099999999|n/a|22533|3143|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|11|39|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:12:00-05:00||41.9472917|-87.6565753|1813|21777|1730|-87.88225249999999|41.9797233|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:24:00-05:00||41.947147|-87.65618099999999|n/a|22533|3254|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:36:00-05:00||41.947147|-87.65618099999999|n/a|22533|3254|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:24:00-05:00|41.9472665/-87.7191813|41.9472665|-87.7191813|872|16529|756|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|5332|1437|-87.71824699999999|41.9473745
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:24:00-05:00|41.9706621/-87.7612831|41.9706621|-87.7612831|709|12170|567|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|9641|2350|-87.76089499999999|41.970634
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:24:00-05:00|41.9841479/-87.8381263|41.9841479|-87.8381263|364|5384|301|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|16462|2750|-87.838028|41.984245
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:24:00-05:00|41.9833846/-87.8594649|41.9833846|-87.85946489999999|225|3616|228|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|18225|2924|-87.85939|41.983505
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:24:00-05:00|41.9777944/-87.9040972|41.9777944|-87.90409720000001|276|3113|333|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|22533|3240|-87.90422099999999|41.97766499999999
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:24:00-05:00|41.9613378/-87.7437804|41.9613378|-87.74378039999999|1028|15351|918|-87.88225249999999|41.9797233|41.946945|-87.656418|n/a|8364|2726|-87.7432673|41.96193359999999
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:24:00-05:00|41.9822096/-87.8075105|41.9822096|-87.8075105|525|7943|406|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|13906|2603|-87.8075119|41.9823319
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:36:00-05:00|41.9467579/-87.685929|41.9467579|-87.685929|n/a|25580|2886|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|484|2448|429|-87.685929|41.9467579
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:36:00-05:00|41.9466122/-87.7089595|41.9466122|-87.70895949999999|n/a|18085|1932|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|816|4353|777|-87.70895949999999|41.9466122
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:36:00-05:00|41.946976/-87.66655|41.946976|-87.66655|n/a|21638|3038|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|140|827|145|-87.66633589999999|41.9470228
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:36:00-05:00|41.9465079/-87.7179123|41.9465079|-87.7179123|n/a|17399|1425|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|982|5093|925|-87.7179123|41.9465079
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:36:00-05:00|41.946835/-87.676224|41.946835|-87.67622399999999|n/a|20835|2840|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|332|1645|320|-87.6762239|41.9468801
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:36:00-05:00|41.946625/-87.698135|41.946625|-87.698135|n/a|19021|2396|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|687|3434|610|-87.697853|41.9466942
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:36:00-05:00|41.947147/-87.656181|41.947147|-87.65618099999999|n/a|22533|3222|-87.90422099999999|41.97766499999999|41.9472917|-87.6565753|10|39|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 21:48:00-05:00||41.9472917|-87.6565753|1943|21777|1730|-87.88225249999999|41.9797233|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 22:00:00-05:00||41.947147|-87.65618099999999|n/a|22533|3263|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 22:12:00-05:00||41.947147|-87.65618099999999|n/a|22533|3263|-87.90422099999999|41.97766499999999|||||||
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 22:00:00-05:00|41.9472665/-87.7191813|41.9472665|-87.7191813|850|16529|756|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|5332|1445|-87.71824699999999|41.9473745
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 22:00:00-05:00|41.9706621/-87.7612831|41.9706621|-87.7612831|684|12170|567|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|9641|2203|-87.76089499999999|41.970634
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 22:00:00-05:00|41.9841479/-87.8381263|41.9841479|-87.8381263|348|5384|301|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|16462|2751|-87.838028|41.984245
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 22:00:00-05:00|41.9833846/-87.8594649|41.9833846|-87.85946489999999|217|3616|228|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|18225|2167|-87.85939|41.983505
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-12 22:00:00-05:00|41.9777944/-87.9040972|41.9777944|-87.90409720000001|293|3113|333|-87.88225249999999|41.9797233|41.947147|-87.65618099999999|n/a|22533|3059|-87.90422099999999|41.97766499999999
