origin|split_on_leg|driver_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 12:48:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1628|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1380|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 12:48:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|567|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 12:48:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|99|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 13:00:00-05:00||9.9 mi|40.7714389|-73.8718939|1696|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:00:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:00:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:00:00-05:00|West 4 Street - Washington Square Station|0.4 mi|40.7311628|-74.0013703|138|158|-73.9997754|40.7271183|11.2 mi|40.774059|-73.871857|n/a|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:00:00-05:00|5 Av/53 St|3.0 mi|40.7602762|-73.9754916|1338|1311|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|1800|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:00:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1747|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1680|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:00:00-05:00|50th Street|3.6 mi|40.7623826|-73.9863368|1620|1259|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|1980|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:00:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1700|1491|-73.9932975|40.7295629|3.3 mi|40.774059|-73.871857|n/a|723|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:00:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1376|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1560|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:00:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1768|1604|-73.9932975|40.7295629|4.2 mi|40.774059|-73.871857|n/a|1380|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:00:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|530|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:00:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|102|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 13:12:00-05:00||9.9 mi|40.7714389|-73.8718939|1696|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:12:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:12:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:12:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|138|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:12:00-05:00|5 Av/53 St|2.8 mi|40.7602762|-73.9754916|1437|1221|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|1860|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:12:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1673|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1500|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:12:00-05:00|50th Street|3.6 mi|40.7623826|-73.9863368|1390|1259|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2040|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:12:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1621|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|723|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:12:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1371|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1560|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:12:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1740|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:12:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|541|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:12:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|82|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 13:24:00-05:00||9.9 mi|40.7714389|-73.8718939|1660|1506|-73.9932975|40.7295629|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:24:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:24:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:24:00-05:00|West 4 Street - Washington Square Station|0.4 mi|40.7311628|-74.0013703|138|158|-73.9997754|40.7271183|11.2 mi|40.774059|-73.871857|n/a|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:24:00-05:00|5 Av/53 St|3.0 mi|40.7602762|-73.9754916|1588|1311|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|2100|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:24:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1751|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1860|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:24:00-05:00|50th Street|3.6 mi|40.7623826|-73.9863368|1499|1259|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2220|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:24:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1620|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|723|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:24:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1456|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1680|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:24:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1737|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1320|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:24:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|509|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:24:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|110|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 13:36:00-05:00||9.9 mi|40.7714389|-73.8718939|1713|1470|-73.9932975|40.7295629|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:36:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2919|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:36:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2919|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:36:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|179|130|-74.0001873|40.7313277|10.9 mi|40.774059|-73.871857|n/a|2640|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:36:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1223|1035|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2280|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:36:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1715|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1800|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:36:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1622|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|723|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:36:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1720|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1500|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:36:00-05:00|Lexington Av - 63 St Subway Station|3.3 mi|40.7647873|-73.9664645|1456|1391|-73.9932975|40.7295629|7.6 mi|40.774059|-73.871857|n/a|1980|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:36:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1574|1361|-73.9932975|40.7295629|6.2 mi|40.774059|-73.871857|n/a|1680|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:36:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1763|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|479|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:36:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2919|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|89|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 13:48:00-05:00||9.9 mi|40.7714389|-73.8718939|1862|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:48:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:48:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:48:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|140|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:48:00-05:00|5 Av/53 St|3.1 mi|40.7602762|-73.9754916|1607|1267|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|2100|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:48:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1750|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1740|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:48:00-05:00|50th Street|3.6 mi|40.7623826|-73.9863368|1505|1259|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2220|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:48:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1769|1491|-73.9932975|40.7295629|3.3 mi|40.774059|-73.871857|n/a|723|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:48:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1439|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1680|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:48:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1884|1604|-73.9932975|40.7295629|4.2 mi|40.774059|-73.871857|n/a|1320|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:48:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|519|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 13:48:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|89|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 14:00:00-05:00||9.9 mi|40.7714389|-73.8718939|2007|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:00:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2979|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:00:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2979|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:00:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|140|130|-74.0001873|40.7313277|10.9 mi|40.774059|-73.871857|n/a|2700|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:00:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1330|1035|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2040|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:00:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1823|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1860|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:00:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1794|1491|-73.9932975|40.7295629|3.3 mi|40.774059|-73.871857|n/a|723|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:00:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1918|1604|-73.9932975|40.7295629|4.2 mi|40.774059|-73.871857|n/a|1560|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:00:00-05:00|Lexington Av - 63 St Subway Station|5.2 mi|40.7647873|-73.9664645|1576|1371|-73.9997754|40.7271183|7.6 mi|40.774059|-73.871857|n/a|1740|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:00:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1649|1361|-73.9932975|40.7295629|6.2 mi|40.774059|-73.871857|n/a|1680|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:00:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1883|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|533|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:00:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2979|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|88|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 14:12:00-05:00||9.9 mi|40.7714389|-73.8718939|2060|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:12:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:12:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:12:00-05:00|West 4 Street - Washington Square Station|0.4 mi|40.7311628|-74.0013703|135|158|-73.9997754|40.7271183|10.9 mi|40.774059|-73.871857|n/a|2520|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:12:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1233|1035|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2040|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:12:00-05:00|36 St|7.1 mi|40.7520038|-73.9287806|1891|1656|-73.9997754|40.7271183|5.6 mi|40.774059|-73.871857|n/a|1620|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:12:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1873|1491|-73.9932975|40.7295629|3.3 mi|40.774059|-73.871857|n/a|723|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:12:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1967|1604|-73.9932975|40.7295629|4.2 mi|40.774059|-73.871857|n/a|1320|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:12:00-05:00|Lexington Av - 63 St Subway Station|5.2 mi|40.7647873|-73.9664645|1542|1371|-73.9997754|40.7271183|7.6 mi|40.774059|-73.871857|n/a|1740|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:12:00-05:00|21 St - Queensbridge|6.9 mi|40.754101|-73.9423347|1622|1552|-73.9997754|40.7271183|6.2 mi|40.774059|-73.871857|n/a|1440|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:12:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|565|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:12:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|105|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 14:24:00-05:00||9.9 mi|40.7714389|-73.8718939|2062|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:24:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2919|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:24:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2919|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:24:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|157|130|-74.0001873|40.7313277|10.9 mi|40.774059|-73.871857|n/a|2640|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:24:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1393|1035|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2040|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:24:00-05:00|36 St|5.2 mi|40.7520038|-73.9287806|1964|1650|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1560|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:24:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.8 mi|40.7465008|-73.8910021|1906|1582|-73.9932975|40.7295629|3.3 mi|40.774059|-73.871857|n/a|723|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:24:00-05:00|Northern Blvd|8.2 mi|40.7530768|-73.9069949|1997|1695|-73.9932975|40.7295629|4.2 mi|40.774059|-73.871857|n/a|1260|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:24:00-05:00|Lexington Av - 63 St Subway Station|4.4 mi|40.7647873|-73.9664645|1461|1347|-73.9932975|40.7295629|7.6 mi|40.774059|-73.871857|n/a|1980|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:24:00-05:00|21 St - Queensbridge|6.9 mi|40.754101|-73.9423347|1659|1552|-73.9997754|40.7271183|6.2 mi|40.774059|-73.871857|n/a|1680|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:24:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|492|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:24:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2919|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|87|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 14:36:00-05:00||9.9 mi|40.7714389|-73.8718939|2081|1470|-73.9932975|40.7295629|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:36:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:36:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:36:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|128|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:36:00-05:00|5 Av/53 St|3.2 mi|40.7602762|-73.9754916|1470|1372|-73.9997754|40.7271183|8.1 mi|40.774059|-73.871857|n/a|2160|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:36:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1846|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1620|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:36:00-05:00|50th Street|3.6 mi|40.7623826|-73.9863368|1263|1259|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2340|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:36:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1863|1491|-73.9932975|40.7295629|3.3 mi|40.774059|-73.871857|n/a|723|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:36:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1473|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1740|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:36:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1882|1604|-73.9932975|40.7295629|4.2 mi|40.774059|-73.871857|n/a|1260|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:36:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|467|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:36:00-05:00|LaGuardia Airport|10.0 mi|40.774059|-73.871857|n/a|3097|-73.9943721|40.7284833|0.2 mi|40.7734911|-73.8758586|105|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 14:48:00-05:00||9.9 mi|40.7714389|-73.8718939|2169|1506|-73.9932975|40.7295629|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 14:48:00-05:00||11.3 mi|40.774059|-73.871857|n/a|3039|-73.9943326|40.7285304|||||||
