origin|split_on_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 07:50:00-05:00|Massachusetts Ave @ Pearl St|1.2 mi|42.3649836|-71.1029969|664|505|-71.1196369|42.36504739999999|4.5 mi|42.37426199999999|-71.03039500000001|n/a|1063|-71.1029969|42.3649836
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 07:50:00-05:00|Cambridge St @ Mass Pike Exit|6.6 mi|42.3606221|-71.1185263|1178|829|-71.1196369|42.36504739999999|5.8 mi|42.37426199999999|-71.03039500000001|n/a|2347|-71.118544|42.36064
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 07:50:00-05:00|Magazine St @ Auburn St|1.1 mi|42.3639069|-71.1057979|549|440|-71.1196369|42.36504739999999|4.6 mi|42.37426199999999|-71.03039500000001|n/a|1104|-71.1057979|42.3639069
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 07:50:00-05:00|State|4.1 mi|42.3586466|-71.057326|n/a|3212|-71.1196369|42.36504739999999|3.1 mi|42.3747715|-71.0290294|685|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 07:50:00-05:00|Maverick|5.3 mi|42.3691186|-71.0395296|n/a|2456|-71.1196369|42.36504739999999|1.4 mi|42.3747715|-71.0290294|343|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 07:50:00-05:00|Aquarium|4.4 mi|42.3597918|-71.0515702|n/a|3593|-71.1196369|42.36504739999999|3.1 mi|42.3747715|-71.0290294|697|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 07:50:00-05:00|Airport Station|5.9 mi|42.37426199999999|-71.03039500000001|n/a|2637|-71.1196369|42.36504739999999|0.6 mi|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 08:00:00-05:00||9.9 mi|42.3747715|-71.0290294|1991|1671|-71.1191387|42.3736294
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:00:00-05:00||5.4 mi|42.37426199999999|-71.03039500000001|n/a|1071|-71.118956|42.373362
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:00:00-05:00||5.4 mi|42.37426199999999|-71.03039500000001|n/a|1157|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:00:00-05:00|Kendall|2.3 mi|42.3623895|-71.08620309999999|843|702|-71.1191387|42.3736294|3.7 mi|42.37426199999999|-71.03039500000001|n/a|353|-71.0862248|42.3622401
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:00:00-05:00|Charles/MGH|2.9 mi|42.3611521|-71.070619|1084|852|-71.1191387|42.3736294|2.7 mi|42.37426199999999|-71.03039500000001|n/a|1054|-71.0705298|42.3611271
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:00:00-05:00|Harvard|20 ft|42.3732593|-71.11873480000001|1|2|-71.1186766|42.37328970000001|5.6 mi|42.37426199999999|-71.03039500000001|n/a|620|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:00:00-05:00|Central|1.0 mi|42.3653463|-71.103606|480|431|-71.1186766|42.37328970000001|4.6 mi|42.37426199999999|-71.03039500000001|n/a|823|-71.103802|42.365486
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:00:00-05:00|Park Street|3.6 mi|42.3563193|-71.0622047|1534|1158|-71.1191387|42.3736294|2.3 mi|42.37426199999999|-71.03039500000001|n/a|812|-71.0623081|42.3563808
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:00:00-05:00|State|3.7 mi|42.3586466|-71.057326|n/a|1283|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|782|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:00:00-05:00|Maverick|5.0 mi|42.3691186|-71.0395296|n/a|483|-71.118956|42.373362|1.4 mi|42.3747715|-71.0290294|315|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:00:00-05:00|Aquarium|4.0 mi|42.3597918|-71.0515702|n/a|1661|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|722|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:00:00-05:00|Airport Station|5.6 mi|42.37426199999999|-71.03039500000001|n/a|620|-71.118956|42.373362|0.6 mi|42.3747715|-71.0290294|106|108|-71.0305389|42.3745164
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 08:10:00-05:00||9.4 mi|42.3747715|-71.0290294|1743|1582|-71.1191387|42.3736294
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|596|-71.118956|42.373362
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|595|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Kendall|2.3 mi|42.3623895|-71.08620309999999|905|702|-71.1191387|42.3736294|3.7 mi|42.37426199999999|-71.03039500000001|n/a|632|-71.0862248|42.3622401
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Charles/MGH|2.9 mi|42.3611521|-71.070619|1041|852|-71.1191387|42.3736294|2.7 mi|42.37426199999999|-71.03039500000001|n/a|1054|-71.0705298|42.3611271
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Harvard|20 ft|42.3732593|-71.11873480000001|2|2|-71.1186766|42.37328970000001|5.6 mi|42.37426199999999|-71.03039500000001|n/a|585|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Central|1.0 mi|42.3653463|-71.103606|462|431|-71.1186766|42.37328970000001|4.6 mi|42.37426199999999|-71.03039500000001|n/a|699|-71.103802|42.365486
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Park Street|5.3 mi|42.3563193|-71.0622047|1511|1079|-71.1191387|42.3736294|2.3 mi|42.37426199999999|-71.03039500000001|n/a|820|-71.0623081|42.3563808
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00|State|3.7 mi|42.3586466|-71.057326|n/a|1264|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|699|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Maverick|4.9 mi|42.3691186|-71.0395296|n/a|466|-71.118956|42.373362|1.4 mi|42.3747715|-71.0290294|318|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Government Center|3.6 mi|42.3597135|-71.05917990000002|n/a|1160|-71.118956|42.373362|2.9 mi|42.3747715|-71.0290294|602|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Airport Station|5.6 mi|42.37426199999999|-71.03039500000001|n/a|586|-71.118956|42.373362|0.6 mi|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Aquarium|4.0 mi|42.3597918|-71.0515702|n/a|1645|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|719|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 08:20:00-05:00||9.4 mi|42.3747715|-71.0290294|1714|1582|-71.1191387|42.3736294
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|1052|-71.118956|42.373362
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|1052|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Kendall|2.3 mi|42.3623895|-71.08620309999999|883|702|-71.1191387|42.3736294|3.7 mi|42.37426199999999|-71.03039500000001|n/a|792|-71.0862248|42.3622401
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Charles/MGH|3.9 mi|42.3611521|-71.070619|912|845|-71.1186766|42.37328970000001|2.7 mi|42.37426199999999|-71.03039500000001|n/a|1062|-71.0705298|42.3611271
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Harvard|20 ft|42.3732593|-71.11873480000001|2|2|-71.1186766|42.37328970000001|5.6 mi|42.37426199999999|-71.03039500000001|n/a|1028|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Central|1.0 mi|42.3653463|-71.103606|415|431|-71.1186766|42.37328970000001|4.6 mi|42.37426199999999|-71.03039500000001|n/a|802|-71.103802|42.365486
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Park Street|4.7 mi|42.3563193|-71.0622047|1375|1146|-71.1186766|42.37328970000001|2.3 mi|42.37426199999999|-71.03039500000001|n/a|815|-71.0623081|42.3563808
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00|State|3.7 mi|42.3586466|-71.057326|n/a|1187|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|768|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Maverick|4.9 mi|42.3691186|-71.0395296|n/a|908|-71.118956|42.373362|1.4 mi|42.3747715|-71.0290294|330|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Government Center|3.6 mi|42.3597135|-71.05917990000002|n/a|1083|-71.118956|42.373362|2.9 mi|42.3747715|-71.0290294|665|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Airport Station|5.6 mi|42.37426199999999|-71.03039500000001|n/a|1028|-71.118956|42.373362|0.6 mi|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Aquarium|4.0 mi|42.3597918|-71.0515702|n/a|1568|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|724|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 08:30:00-05:00||10.7 mi|42.3747715|-71.0290294|1901|1542|-71.1191387|42.3736294
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:30:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|1362|-71.118956|42.373362
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:30:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|1362|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:30:00-05:00|Kendall|2.3 mi|42.3623895|-71.08620309999999|767|702|-71.1191387|42.3736294|3.7 mi|42.37426199999999|-71.03039500000001|n/a|857|-71.0862248|42.3622401
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:30:00-05:00|Downtown Crossing|5.8 mi|42.3549395|-71.05975|1345|1108|-71.1186766|42.37328970000001|2.2 mi|42.37426199999999|-71.03039500000001|n/a|756|-71.0599775|42.3550909
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:30:00-05:00|Charles/MGH|2.9 mi|42.3611521|-71.070619|947|852|-71.1191387|42.3736294|2.7 mi|42.37426199999999|-71.03039500000001|n/a|1064|-71.0705298|42.3611271
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:30:00-05:00|Harvard|20 ft|42.3732593|-71.11873480000001|2|2|-71.1186766|42.37328970000001|5.6 mi|42.37426199999999|-71.03039500000001|n/a|1304|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:30:00-05:00|Central|1.0 mi|42.3653463|-71.103606|443|431|-71.1186766|42.37328970000001|4.6 mi|42.37426199999999|-71.03039500000001|n/a|1114|-71.103802|42.365486
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:30:00-05:00|State|3.7 mi|42.3586466|-71.057326|n/a|1185|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|734|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:30:00-05:00|Maverick|5.0 mi|42.3691186|-71.0395296|n/a|1184|-71.118956|42.373362|1.4 mi|42.3747715|-71.0290294|349|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:30:00-05:00|Aquarium|4.0 mi|42.3597918|-71.0515702|n/a|1566|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|661|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:30:00-05:00|Airport Station|5.6 mi|42.37426199999999|-71.03039500000001|n/a|1304|-71.118956|42.373362|0.6 mi|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 08:40:00-05:00||10.7 mi|42.3747715|-71.0290294|1890|1547|-71.1191387|42.3736294
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|1322|-71.118956|42.373362
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|1301|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Kendall|2.3 mi|42.3623895|-71.08620309999999|833|702|-71.1191387|42.3736294|3.6 mi|42.37426199999999|-71.03039500000001|n/a|29|-71.0862248|42.3622401
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Charles/MGH|2.9 mi|42.3611521|-71.070619|980|852|-71.1191387|42.3736294|2.7 mi|42.37426199999999|-71.03039500000001|n/a|1064|-71.0705298|42.3611271
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Harvard|20 ft|42.3732593|-71.11873480000001|2|2|-71.1186766|42.37328970000001|5.6 mi|42.37426199999999|-71.03039500000001|n/a|754|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Central|1.0 mi|42.3653463|-71.103606|415|431|-71.1186766|42.37328970000001|4.6 mi|42.37426199999999|-71.03039500000001|n/a|482|-71.103802|42.365486
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Park Street|5.7 mi|42.3563193|-71.0622047|1367|1167|-71.1191387|42.3736294|2.3 mi|42.37426199999999|-71.03039500000001|n/a|820|-71.0623081|42.3563808
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00|State|3.7 mi|42.3586466|-71.057326|n/a|1187|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|674|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Maverick|5.0 mi|42.3691186|-71.0395296|n/a|634|-71.118956|42.373362|1.4 mi|42.3747715|-71.0290294|349|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Government Center|3.6 mi|42.3597135|-71.05917990000002|n/a|1083|-71.118956|42.373362|2.9 mi|42.3747715|-71.0290294|557|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Airport Station|5.6 mi|42.37426199999999|-71.03039500000001|n/a|754|-71.118956|42.373362|0.6 mi|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Aquarium|4.0 mi|42.3597918|-71.0515702|n/a|1568|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|623|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 08:50:00-05:00||10.7 mi|42.3747715|-71.0290294|1835|1542|-71.1191387|42.3736294
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00||5.4 mi|42.37426199999999|-71.03039500000001|n/a|583|-71.118956|42.373362
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00||5.4 mi|42.37426199999999|-71.03039500000001|n/a|543|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Kendall|2.3 mi|42.3623895|-71.08620309999999|790|702|-71.1191387|42.3736294|3.7 mi|42.37426199999999|-71.03039500000001|n/a|300|-71.0862248|42.3622401
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Charles/MGH|3.9 mi|42.3611521|-71.070619|864|845|-71.1186766|42.37328970000001|2.7 mi|42.37426199999999|-71.03039500000001|n/a|1063|-71.0705298|42.3611271
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Harvard|20 ft|42.3732593|-71.11873480000001|2|2|-71.1186766|42.37328970000001|5.4 mi|42.37426199999999|-71.03039500000001|n/a|533|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Central|1.0 mi|42.3653463|-71.103606|428|431|-71.1186766|42.37328970000001|4.6 mi|42.37426199999999|-71.03039500000001|n/a|438|-71.103802|42.365486
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Park Street|5.1 mi|42.3563193|-71.0622047|1059|947|-71.1191387|42.3736294|2.3 mi|42.37426199999999|-71.03039500000001|n/a|813|-71.0623081|42.3563808
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|State|3.7 mi|42.3586466|-71.057326|n/a|1175|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|623|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Maverick|4.8 mi|42.3691186|-71.0395296|n/a|413|-71.118956|42.373362|1.4 mi|42.3747715|-71.0290294|350|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Aquarium|4.0 mi|42.3597918|-71.0515702|n/a|1556|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|669|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Airport Station|5.4 mi|42.37426199999999|-71.03039500000001|n/a|533|-71.118956|42.373362|0.6 mi|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 09:00:00-05:00||10.7 mi|42.3747715|-71.0290294|1716|1542|-71.1191387|42.3736294
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|626|-71.118956|42.373362
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|652|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Kendall|2.3 mi|42.3623895|-71.08620309999999|748|702|-71.1191387|42.3736294|3.7 mi|42.37426199999999|-71.03039500000001|n/a|404|-71.0862248|42.3622401
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Charles/MGH|2.9 mi|42.3611521|-71.070619|901|852|-71.1191387|42.3736294|2.7 mi|42.37426199999999|-71.03039500000001|n/a|1060|-71.0705298|42.3611271
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Harvard|20 ft|42.3732593|-71.11873480000001|1|2|-71.1186766|42.37328970000001|5.6 mi|42.37426199999999|-71.03039500000001|n/a|707|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Central|1.0 mi|42.3653463|-71.103606|464|431|-71.1186766|42.37328970000001|4.6 mi|42.37426199999999|-71.03039500000001|n/a|552|-71.103802|42.365486
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Park Street|5.1 mi|42.3563193|-71.0622047|1056|947|-71.1191387|42.3736294|2.3 mi|42.37426199999999|-71.03039500000001|n/a|822|-71.0623081|42.3563808
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|State|3.7 mi|42.3586466|-71.057326|n/a|1157|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|704|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Maverick|4.9 mi|42.3691186|-71.0395296|n/a|587|-71.118956|42.373362|1.4 mi|42.3747715|-71.0290294|353|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Government Center|3.6 mi|42.3597135|-71.05917990000002|n/a|1053|-71.118956|42.373362|2.9 mi|42.3747715|-71.0290294|522|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Airport Station|5.6 mi|42.37426199999999|-71.03039500000001|n/a|707|-71.118956|42.373362|0.6 mi|42.3747715|-71.0290294|107|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Aquarium|4.0 mi|42.3597918|-71.0515702|n/a|1538|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|615|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 09:10:00-05:00||9.4 mi|42.3747715|-71.0290294|1565|1582|-71.1191387|42.3736294
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|764|-71.118956|42.373362
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00||5.6 mi|42.37426199999999|-71.03039500000001|n/a|2100|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Kendall|2.3 mi|42.3623895|-71.08620309999999|719|702|-71.1191387|42.3736294|3.7 mi|42.37426199999999|-71.03039500000001|n/a|1445|-71.0862248|42.3622401
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Charles/MGH|2.9 mi|42.3611521|-71.070619|870|852|-71.1191387|42.3736294|2.7 mi|42.37426199999999|-71.03039500000001|n/a|1064|-71.0705298|42.3611271
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Harvard|20 ft|42.3732593|-71.11873480000001|1|2|-71.1186766|42.37328970000001|5.6 mi|42.37426199999999|-71.03039500000001|n/a|2100|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Central|1.0 mi|42.3653463|-71.103606|394|431|-71.1186766|42.37328970000001|4.6 mi|42.37426199999999|-71.03039500000001|n/a|1863|-71.103802|42.365486
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Park Street|5.1 mi|42.3563193|-71.0622047|1058|947|-71.1191387|42.3736294|2.3 mi|42.37426199999999|-71.03039500000001|n/a|818|-71.0623081|42.3563808
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|State|3.7 mi|42.3586466|-71.057326|n/a|1157|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|682|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Maverick|4.9 mi|42.3691186|-71.0395296|n/a|1980|-71.118956|42.373362|1.4 mi|42.3747715|-71.0290294|335|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Government Center|3.6 mi|42.3597135|-71.05917990000002|n/a|1053|-71.118956|42.373362|2.9 mi|42.3747715|-71.0290294|517|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Airport Station|5.6 mi|42.37426199999999|-71.03039500000001|n/a|2100|-71.118956|42.373362|0.6 mi|42.3747715|-71.0290294|105|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Aquarium|4.0 mi|42.3597918|-71.0515702|n/a|1538|-71.118956|42.373362|3.1 mi|42.3747715|-71.0290294|685|669|-71.05154639999999|42.3596586
