origin|split_on_leg|drive_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance_mi|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance_mi|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:00:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1396|-71.118956|42.373362|1.4|42.3747715|-71.0290294|330|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:00:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1145|-71.118956|42.373362|2.9|42.3747715|-71.0290294|565|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:00:00-05:00|Airport Station|5.6|42.374262|-71.030395||1423|-71.118956|42.373362|0.6|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:00:00-05:00|Aquarium|4|42.3597918|-71.0515702||1630|-71.118956|42.373362|3.1|42.3747715|-71.0290294|668|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 17:10:00-05:00||8.4|42.3747715|-71.0290294|2245|1825|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:10:00-05:00||5.4|42.374262|-71.030395||1555|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:10:00-05:00||5.4|42.374262|-71.030395||1555|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:10:00-05:00|Kendall|2.3|42.3623895|-71.0862031|761|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1084|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:10:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|933|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1098|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:10:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.4|42.374262|-71.030395||1577|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:10:00-05:00|Central|1|42.3653463|-71.103606|525|431|-71.1186766|42.3732897|4.7|42.374262|-71.030395||1479|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:10:00-05:00|Park Street|3.6|42.3563193|-71.0622047|1314|1153|-71.1191387|42.3736294|2.3|42.374262|-71.030395||849|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:10:00-05:00|State|3.7|42.3586466|-71.057326||1231|-71.118956|42.373362|3.1|42.3747715|-71.0290294|827|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:10:00-05:00|Maverick|4.8|42.3691186|-71.0395296||1457|-71.118956|42.373362|1.4|42.3747715|-71.0290294|344|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:10:00-05:00|Aquarium|4|42.3597918|-71.0515702||1612|-71.118956|42.373362|3.1|42.3747715|-71.0290294|653|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:10:00-05:00|Airport Station|5.4|42.374262|-71.030395||1577|-71.118956|42.373362|0.6|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 17:20:00-05:00||9.9|42.3747715|-71.0290294|2212|1677|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00||5.6|42.374262|-71.030395||1800|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00||5.6|42.374262|-71.030395||1800|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00|Kendall|2.3|42.3623895|-71.0862031|781|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1348|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|942|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1070|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1806|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00|Central|1|42.3653463|-71.103606|522|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||1403|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00|Park Street|3.6|42.3563193|-71.0622047|1391|1153|-71.1191387|42.3736294|2.3|42.374262|-71.030395||858|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00|State|3.7|42.3586466|-71.057326||1271|-71.118956|42.373362|3.1|42.3747715|-71.0290294|739|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1686|-71.118956|42.373362|1.4|42.3747715|-71.0290294|307|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1167|-71.118956|42.373362|2.9|42.3747715|-71.0290294|628|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00|Airport Station|5.6|42.374262|-71.030395||1806|-71.118956|42.373362|0.6|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:20:00-05:00|Aquarium|4|42.3597918|-71.0515702||1652|-71.118956|42.373362|3.1|42.3747715|-71.0290294|707|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 17:30:00-05:00||9.9|42.3747715|-71.0290294|1996|1677|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00||5.6|42.374262|-71.030395||1910|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00||5.6|42.374262|-71.030395||1910|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00|Kendall|2.3|42.3623895|-71.0862031|780|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1364|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|938|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1095|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1910|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00|Central|1|42.3653463|-71.103606|458|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||1402|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1317|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||844|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00|State|3.7|42.3586466|-71.057326||1274|-71.118956|42.373362|3.1|42.3747715|-71.0290294|744|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1790|-71.118956|42.373362|1.4|42.3747715|-71.0290294|317|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1170|-71.118956|42.373362|2.9|42.3747715|-71.0290294|554|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00|Airport Station|5.6|42.374262|-71.030395||1910|-71.118956|42.373362|0.6|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:30:00-05:00|Aquarium|4|42.3597918|-71.0515702||1655|-71.118956|42.373362|3.1|42.3747715|-71.0290294|654|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 17:40:00-05:00||10.7|42.3747715|-71.0290294|1821|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:40:00-05:00||5.6|42.374262|-71.030395||1971|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:40:00-05:00||5.6|42.374262|-71.030395||1971|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:40:00-05:00|Kendall|2.3|42.3623895|-71.0862031|762|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1059|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:40:00-05:00|Downtown Crossing|5.8|42.3549395|-71.05975|1224|1108|-71.1186766|42.3732897|2.2|42.374262|-71.030395||762|-71.0599775|42.3550909
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:40:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|894|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1095|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:40:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1720|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:40:00-05:00|Central|1|42.3653463|-71.103606|450|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||1465|-71.103802|42.365486
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:40:00-05:00|State|3.7|42.3586466|-71.057326||1219|-71.118956|42.373362|3.1|42.3747715|-71.0290294|642|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:40:00-05:00|Maverick|5|42.3691186|-71.0395296||1576|-71.118956|42.373362|1.4|42.3747715|-71.0290294|310|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:40:00-05:00|Aquarium|4|42.3597918|-71.0515702||1600|-71.118956|42.373362|3.1|42.3747715|-71.0290294|639|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:40:00-05:00|Airport Station|5.6|42.374262|-71.030395||1720|-71.118956|42.373362|0.6|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 17:50:00-05:00||10.5|42.3747715|-71.0290294|1795|1650|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00||5.6|42.374262|-71.030395||1674|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00||5.6|42.374262|-71.030395||1674|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00|Kendall|2.3|42.3623895|-71.0862031|741|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||882|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|883|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1084|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|3|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1659|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00|Central|1|42.3653463|-71.103606|501|431|-71.1186766|42.3732897|4.7|42.374262|-71.030395||1105|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00|Park Street|5.5|42.3563193|-71.0622047|1266|1036|-71.1191387|42.3736294|2.3|42.374262|-71.030395||851|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00|State|3.7|42.3586466|-71.057326||1222|-71.118956|42.373362|3.1|42.3747715|-71.0290294|647|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1539|-71.118956|42.373362|1.4|42.3747715|-71.0290294|315|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1118|-71.118956|42.373362|2.9|42.3747715|-71.0290294|511|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00|Airport Station|5.6|42.374262|-71.030395||1659|-71.118956|42.373362|0.6|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 17:50:00-05:00|Aquarium|4|42.3597918|-71.0515702||1603|-71.118956|42.373362|3.1|42.3747715|-71.0290294|636|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 18:00:00-05:00||10.7|42.3747715|-71.0290294|1726|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:00:00-05:00||5.6|42.374262|-71.030395||1351|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:00:00-05:00||5.6|42.374262|-71.030395||1351|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:00:00-05:00|Kendall|2.3|42.3623895|-71.0862031|827|702|-71.1191387|42.3736294|3.6|42.374262|-71.030395||780|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:00:00-05:00|Downtown Crossing|5.8|42.3549395|-71.05975|1177|1108|-71.1186766|42.3732897|2.2|42.374262|-71.030395||748|-71.0599775|42.3550909
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:00:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|1003|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1083|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:00:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.4|42.374262|-71.030395||1499|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:00:00-05:00|Central|1|42.3653463|-71.103606|464|431|-71.1186766|42.3732897|4.5|42.374262|-71.030395||1252|-71.103802|42.365486
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:00:00-05:00|State|3.7|42.3586466|-71.057326||1239|-71.118956|42.373362|3.1|42.3747715|-71.0290294|636|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:00:00-05:00|Maverick|4.8|42.3691186|-71.0395296||1379|-71.118956|42.373362|1.4|42.3747715|-71.0290294|302|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:00:00-05:00|Aquarium|3.9|42.3597918|-71.0515702||1572|-71.118956|42.373362|3.1|42.3747715|-71.0290294|632|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:00:00-05:00|Airport Station|5.4|42.374262|-71.030395||1499|-71.118956|42.373362|0.6|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 18:10:00-05:00||9.4|42.3747715|-71.0290294|1661|1582|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:10:00-05:00||5.4|42.374262|-71.030395||1458|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:10:00-05:00||5.4|42.374262|-71.030395||1489|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:10:00-05:00|Kendall|2.3|42.3623895|-71.0862031|763|702|-71.1191387|42.3736294|3.8|42.374262|-71.030395||822|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:10:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|911|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1078|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:10:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||2280|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:10:00-05:00|Central|1|42.3653463|-71.103606|504|431|-71.1186766|42.3732897|4.7|42.374262|-71.030395||1033|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:10:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1176|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||830|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:10:00-05:00|State|3.7|42.3586466|-71.057326||1277|-71.118956|42.373362|3.1|42.3747715|-71.0290294|705|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:10:00-05:00|Maverick|5|42.3691186|-71.0395296||2160|-71.118956|42.373362|1.4|42.3747715|-71.0290294|308|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:10:00-05:00|Aquarium|3.9|42.3597918|-71.0515702||1610|-71.118956|42.373362|3.1|42.3747715|-71.0290294|641|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:10:00-05:00|Airport Station|5.6|42.374262|-71.030395||2280|-71.118956|42.373362|0.6|42.3747715|-71.0290294|106|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 18:20:00-05:00||9.4|42.3747715|-71.0290294|1670|1582|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00||5.6|42.374262|-71.030395||1730|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00||5.6|42.374262|-71.030395||1717|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00|Kendall|2.3|42.3623895|-71.0862031|713|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||897|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|881|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1065|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1684|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00|Central|1|42.3653463|-71.103606|500|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||1080|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1060|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||820|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00|State|3.7|42.3586466|-71.057326||1261|-71.118956|42.373362|3.1|42.3747715|-71.0290294|718|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1564|-71.118956|42.373362|1.4|42.3747715|-71.0290294|307|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1157|-71.118956|42.373362|2.9|42.3747715|-71.0290294|500|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00|Airport Station|5.6|42.374262|-71.030395||1684|-71.118956|42.373362|0.6|42.3747715|-71.0290294|106|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:20:00-05:00|Aquarium|4|42.3597918|-71.0515702||1642|-71.118956|42.373362|3.1|42.3747715|-71.0290294|608|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 18:30:00-05:00||10.7|42.3747715|-71.0290294|1611|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:30:00-05:00||5.4|42.374262|-71.030395||1395|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:30:00-05:00||5.4|42.374262|-71.030395||1409|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:30:00-05:00|Kendall|2.3|42.3623895|-71.0862031|707|702|-71.1191387|42.3736294|3.6|42.374262|-71.030395||957|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:30:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|870|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1060|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:30:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.4|42.374262|-71.030395||1538|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:30:00-05:00|Central|1|42.3653463|-71.103606|453|431|-71.1186766|42.3732897|4.5|42.374262|-71.030395||1079|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:30:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1025|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||815|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:30:00-05:00|State|3.7|42.3586466|-71.057326||1249|-71.118956|42.373362|3.1|42.3747715|-71.0290294|628|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:30:00-05:00|Maverick|4.8|42.3691186|-71.0395296||1418|-71.118956|42.373362|1.4|42.3747715|-71.0290294|360|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:30:00-05:00|Aquarium|4|42.3597918|-71.0515702||1630|-71.118956|42.373362|3.1|42.3747715|-71.0290294|641|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:30:00-05:00|Airport Station|5.4|42.374262|-71.030395||1538|-71.118956|42.373362|0.6|42.3747715|-71.0290294|106|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 18:40:00-05:00||9.4|42.3747715|-71.0290294|1611|1582|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00||5.6|42.374262|-71.030395||1779|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00||5.6|42.374262|-71.030395||1779|-71.118956|42.373362|||||||
