origin|split_on_leg|driver_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|134|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|18091|2400|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7602762/-73.9754916|40.7602762|-73.9754916|1591|4535|1221|-73.9932975|40.7295629|40.774059|-73.871857|n/a|13094|1740|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1805|7927|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1560|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1786|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5103|660|-73.890689|40.746515
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1432|6432|1204|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1440|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1881|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1260|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|1630|5857|1259|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14178|1860|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:45:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13219|1842|-73.9943326|40.7285304|40.7714389|-73.8718939|502|4624|414|-73.890765|40.7464059
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:45:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2679|-73.9943326|40.7285304|40.7734911|-73.8758586|113|334|96|-73.8720814|40.7740263
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:00:00-05:00||40.7714389|-73.8718939|1833|15864|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00||40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:30:00-05:00||40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|134|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|18091|2460|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.7602762/-73.9754916|40.7602762|-73.9754916|1628|4535|1221|-73.9932975|40.7295629|40.774059|-73.871857|n/a|13094|1800|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1719|7927|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1440|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1765|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5103|660|-73.890689|40.746515
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1391|6432|1204|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1500|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1913|12838|1566|-73.9997754|40.7271183|40.774059|-73.871857|n/a|6730|1140|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|1588|5551|1420|-74.0001873|40.7313277|40.774059|-73.871857|n/a|14178|1980|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:30:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13704|1842|-73.9943326|40.7285304|40.7714389|-73.8718939|482|4624|414|-73.890765|40.7464059
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:30:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|40.7734911|-73.8758586|95|334|96|-73.8720814|40.7740263
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:45:00-05:00||40.7714389|-73.8718939|1812|15864|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00||40.774059|-73.871857|n/a|18737|2859|-73.9943326|40.7285304|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:15:00-05:00||40.774059|-73.871857|n/a|18737|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|171|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|18091|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.7602762/-73.9754916|40.7602762|-73.9754916|1533|4968|1335|-73.9932975|40.7295629|40.774059|-73.871857|n/a|13094|1860|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1771|7927|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1680|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1802|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5103|660|-73.890689|40.746515
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1448|6432|1204|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1560|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1904|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1380|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|1565|5914|1382|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14178|1980|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:15:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13219|1842|-73.9943326|40.7285304|40.7714389|-73.8718939|458|4624|414|-73.890765|40.7464059
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:15:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2799|-73.9943326|40.7285304|40.7734911|-73.8758586|88|334|96|-73.8720814|40.7740263
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:30:00-05:00||40.7714389|-73.8718939|1962|15864|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00||40.774059|-73.871857|n/a|18737|2859|-73.9943326|40.7285304|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:00:00-05:00||40.774059|-73.871857|n/a|18737|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7311628/-74.0013703|40.7311628|-74.0013703|153|643|158|-73.9997754|40.7271183|40.774059|-73.871857|n/a|18091|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7602762/-73.9754916|40.7602762|-73.9754916|1516|4965|1290|-73.9932975|40.7295629|40.774059|-73.871857|n/a|13094|1980|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1859|7927|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1620|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1905|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5103|660|-73.890689|40.746515
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1486|6432|1204|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1620|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1985|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1200|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|1705|5857|1259|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14178|2100|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:00:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13704|1842|-73.9943326|40.7285304|40.7714389|-73.8718939|461|4624|414|-73.890765|40.7464059
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:00:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2859|-73.9943326|40.7285304|40.7734911|-73.8758586|84|334|96|-73.8720814|40.7740263
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:15:00-05:00||40.7714389|-73.8718939|2192|15864|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00||40.774059|-73.871857|n/a|18252|2739|-73.9943326|40.7285304|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:45:00-05:00||40.774059|-73.871857|n/a|18252|2739|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00|40.7311628/-74.0013703|40.7311628|-74.0013703|147|643|158|-73.9997754|40.7271183|40.774059|-73.871857|n/a|17606|2460|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00|40.7578741/-73.9819016|40.7578741|-73.9819016|1218|4036|1035|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14210|2160|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1983|7928|1633|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1800|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|2047|12147|1453|-73.9997754|40.7271183|40.774059|-73.871857|n/a|5259|711|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|2128|12838|1566|-73.9997754|40.7271183|40.774059|-73.871857|n/a|6730|1500|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00|40.7647873/-73.9664645|40.7647873|-73.9664645|1636|5285|1391|-73.9932975|40.7295629|40.774059|-73.871857|n/a|12197|1980|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00|40.754101/-73.9423347|40.754101|-73.9423347|1656|8120|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9907|1620|-73.9424742|40.7541777
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:45:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13219|1782|-73.9943326|40.7285304|40.7714389|-73.8718939|478|4624|414|-73.890765|40.7464059
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:45:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18252|2739|-73.9943326|40.7285304|40.7734911|-73.8758586|92|334|96|-73.8720814|40.7740263
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:00:00-05:00||40.7714389|-73.8718939|2108|15864|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:15:00-05:00||40.774059|-73.871857|n/a|18737|2859|-73.9943326|40.7285304|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:30:00-05:00||40.774059|-73.871857|n/a|18737|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:15:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|122|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|18091|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:15:00-05:00|40.7602762/-73.9754916|40.7602762|-73.9754916|1538|4752|1370|-74.0001873|40.7313277|40.774059|-73.871857|n/a|13094|1740|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:15:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|2049|7927|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1740|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:15:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1995|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5103|660|-73.890689|40.746515
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:15:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1636|6432|1204|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1680|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:15:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|2122|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1320|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:15:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|1729|5857|1259|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14178|1860|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:30:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13704|1842|-73.9943326|40.7285304|40.7714389|-73.8718939|527|4624|414|-73.890765|40.7464059
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:30:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2859|-73.9943326|40.7285304|40.7734911|-73.8758586|106|334|96|-73.8720814|40.7740263
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 16:45:00-05:00||40.7714389|-73.8718939|1998|16012|1505|-73.9932975|40.7295629|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:00:00-05:00||40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:15:00-05:00||40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:00:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|127|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|18091|2460|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:00:00-05:00|40.7602762/-73.9754916|40.7602762|-73.9754916|1513|4535|1221|-73.9932975|40.7295629|40.774059|-73.871857|n/a|13094|1860|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:00:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1970|7927|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1860|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:00:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1952|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|711|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:00:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1630|6432|1204|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1560|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:00:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|2048|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1560|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:00:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|1878|5549|1591|-74.0001873|40.7313277|40.774059|-73.871857|n/a|14178|2100|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:15:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13219|1902|-73.9943326|40.7285304|40.7714389|-73.8718939|554|4624|414|-73.890765|40.7464059
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:15:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|40.7734911|-73.8758586|90|334|96|-73.8720814|40.7740263
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:30:00-05:00||40.7714389|-73.8718939|2163|15952|1547|-73.9932975|40.7295629|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:45:00-05:00||40.774059|-73.871857|n/a|18252|2799|-73.9943326|40.7285304|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:00:00-05:00||40.774059|-73.871857|n/a|18252|2799|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:45:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|131|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|17606|2520|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:45:00-05:00|40.7578741/-73.9819016|40.7578741|-73.9819016|1371|3670|1032|-74.0001873|40.7313277|40.774059|-73.871857|n/a|14210|2160|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:45:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1774|9900|1590|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1620|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:45:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|2048|12116|1552|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|711|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:45:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|2162|12807|1665|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1320|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:45:00-05:00|40.7647873/-73.9664645|40.7647873|-73.9664645|1501|6840|1305|-73.9932975|40.7295629|40.774059|-73.871857|n/a|12197|1860|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 17:45:00-05:00|40.754101/-73.9423347|40.754101|-73.9423347|1651|9434|1486|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9907|1440|-73.9424742|40.7541777
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:00:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13704|1842|-73.9943326|40.7285304|40.7714389|-73.8718939|567|4624|414|-73.890765|40.7464059
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:00:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18252|2799|-73.9943326|40.7285304|40.7734911|-73.8758586|83|334|96|-73.8720814|40.7740263
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:15:00-05:00||40.7714389|-73.8718939|2533|15864|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:30:00-05:00||40.774059|-73.871857|n/a|16031|3157|-73.9943721|40.7284833|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:45:00-05:00||40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:30:00-05:00|40.7526945/-73.932906|40.7526945|-73.932906|2184|7649|1539|-73.9932975|40.7295629|40.774059|-73.871857|n/a|7273|2820|-73.932755|40.752882
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:30:00-05:00|40.770268/-73.9178577|40.770268|-73.9178577|2392|15910|1583|-73.9932975|40.7295629|40.774059|-73.871857|n/a|4983|1235|-73.917858|40.7702677
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:30:00-05:00|40.7627894/-73.9675665|40.7627894|-73.9675665|1801|5021|1345|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10625|2040|-73.9675275|40.7628419
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:30:00-05:00|40.7306657/-73.9926419|40.7306657|-73.9926419|274|563|191|-73.9932975|40.7295629|40.774059|-73.871857|n/a|15743|2880|-73.9926698|40.7306255
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:30:00-05:00|40.7651033/-73.9748149|40.7651033|-73.9748149|2014|5381|1511|-73.9932975|40.7295629|40.774059|-73.871857|n/a|11288|2940|-73.9747744|40.7651584
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:45:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13219|1823|-73.9943326|40.7285304|40.7714389|-73.8718939|523|4624|414|-73.890765|40.7464059
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 18:45:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2859|-73.9943326|40.7285304|40.7734911|-73.8758586|124|334|96|-73.8720814|40.7740263
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:00:00-05:00||40.7714389|-73.8718939|2420|15864|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:15:00-05:00||40.774059|-73.871857|n/a|18252|2799|-73.9943326|40.7285304|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:30:00-05:00||40.774059|-73.871857|n/a|18252|2799|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:15:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|123|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|17606|2520|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:15:00-05:00|40.7578741/-73.9819016|40.7578741|-73.9819016|1567|4317|1278|-73.9932975|40.7295629|40.774059|-73.871857|n/a|14210|2160|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:15:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|2094|7927|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1620|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:15:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|2055|12116|1552|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|711|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:15:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|2100|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1320|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:15:00-05:00|40.7647873/-73.9664645|40.7647873|-73.9664645|1570|5285|1391|-73.9932975|40.7295629|40.774059|-73.871857|n/a|12197|1980|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:15:00-05:00|40.754101/-73.9423347|40.754101|-73.9423347|1811|8105|1559|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9907|1680|-73.9424742|40.7541777
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:30:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13704|1943|-73.9943326|40.7285304|40.7714389|-73.8718939|729|4624|414|-73.890765|40.7464059
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:30:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18252|3039|-73.9943326|40.7285304|40.7734911|-73.8758586|213|334|96|-73.8720814|40.7740263
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 19:45:00-05:00||40.7714389|-73.8718939|2511|16021|1487|-73.9932975|40.7295629|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 20:00:00-05:00||40.774059|-73.871857|n/a|18252|2979|-73.9943326|40.7285304|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 20:15:00-05:00||40.774059|-73.871857|n/a|18252|2979|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-13 20:00:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|154|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|17606|2700|-74.0012201|40.7311041
