origin|split_on_leg|driver_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:24:00-05:00|41.885817/-87.6280222|41.885817|-87.6280222|1305|13793|1414|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2516|-87.6280222|41.885817
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:24:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|103|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4410|-87.618324|41.795174
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:24:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|443|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|4026|-87.621368|41.821732
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:24:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|762|8180|611|-87.6175903|41.7929603|41.977665|-87.904221|n/a|32056|3865|-87.626405|41.8527793
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:24:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|409|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|4178|-87.619019|41.816463
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:36:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1665|-87.6175903|41.7929603|41.9797233|-87.8822525|1978|26389|1414|-87.6315556|41.8857335
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:36:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4365|-87.6175903|41.7929603|41.9797233|-87.8822525|91|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:36:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3375|-87.6175903|41.7929603|41.9797233|-87.8822525|917|14984|628|-87.7191813|41.9472665
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:36:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3765|-87.6175903|41.7929603|41.9797233|-87.8822525|685|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:36:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4665|-87.6175903|41.7929603|41.9797233|-87.8822525|533|6127|577|-87.9040972|41.9777944
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:36:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2805|-87.6175903|41.7929603|41.9797233|-87.8822525|1515|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 11:36:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|4035|-87.6175903|41.7929603|41.9797233|-87.8822525|271|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 11:48:00-05:00||41.9797233|-87.8822525|2618|36621|1823|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 12:00:00-05:00||41.977665|-87.904221|n/a|39116|4665|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 12:12:00-05:00||41.977665|-87.904221|n/a|39116|4666|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:00:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1439|14258|1562|-87.6175551|41.7929609|41.977665|-87.904221|n/a|27722|2357|-87.6315547|41.8857522
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:00:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1304|12470|1350|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28926|2748|-87.6277226|41.8774529
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:00:00-05:00|41.885817/-87.6280222|41.885817|-87.6280222|1293|13793|1414|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2514|-87.6280222|41.885817
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:00:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|101|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4380|-87.618324|41.795174
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:00:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|431|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|3902|-87.621368|41.821732
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:00:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|701|8179|617|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3670|-87.6264174|41.8526371
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:00:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|393|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|4062|-87.619019|41.816463
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:12:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1664|-87.6175903|41.7929603|41.9797233|-87.8822525|1976|26072|1293|-87.6315556|41.8857335
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:12:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4335|-87.6175903|41.7929603|41.9797233|-87.8822525|96|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:12:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3345|-87.6175903|41.7929603|41.9797233|-87.8822525|901|14984|628|-87.7191813|41.9472665
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:12:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3735|-87.6175903|41.7929603|41.9797233|-87.8822525|693|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:12:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4635|-87.6175903|41.7929603|41.9797233|-87.8822525|542|6127|577|-87.9040972|41.9777944
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:12:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2775|-87.6175903|41.7929603|41.9797233|-87.8822525|1509|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:12:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|4005|-87.6175903|41.7929603|41.9797233|-87.8822525|279|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 12:24:00-05:00||41.9797233|-87.8822525|2984|36630|1797|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 12:36:00-05:00||41.977665|-87.904221|n/a|39116|4664|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 12:48:00-05:00||41.977665|-87.904221|n/a|39116|4664|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:36:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1522|14344|1601|-87.6175551|41.7929609|41.977665|-87.904221|n/a|27722|2103|-87.6315547|41.8857522
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:36:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1429|11033|1121|-87.6175903|41.7929603|41.977665|-87.904221|n/a|28926|2773|-87.6277226|41.8774529
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:36:00-05:00|41.885817/-87.6280222|41.885817|-87.6280222|1364|13879|1453|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2568|-87.6280222|41.885817
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:36:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|104|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4443|-87.618324|41.795174
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:36:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|436|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|4086|-87.621368|41.821732
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:36:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|843|8179|623|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3753|-87.6264174|41.8526371
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:36:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|395|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|4215|-87.619019|41.816463
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:48:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1725|-87.6175903|41.7929603|41.9797233|-87.8822525|2274|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:48:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4502|-87.6175903|41.7929603|41.9797233|-87.8822525|94|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:48:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3551|-87.6175903|41.7929603|41.9797233|-87.8822525|1071|14984|628|-87.7191813|41.9472665
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:48:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3902|-87.6175903|41.7929603|41.9797233|-87.8822525|906|10795|779|-87.7611277|41.9708946
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:48:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4802|-87.6175903|41.7929603|41.9797233|-87.8822525|621|6127|577|-87.9040972|41.9777944
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:48:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2981|-87.6175903|41.7929603|41.9797233|-87.8822525|1552|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 12:48:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|4211|-87.6175903|41.7929603|41.9797233|-87.8822525|251|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 13:00:00-05:00||41.9797233|-87.8822525|2936|37194|2131|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 13:12:00-05:00||41.977665|-87.904221|n/a|39116|4665|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 13:24:00-05:00||41.977665|-87.904221|n/a|39116|4664|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:12:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1512|14344|1601|-87.6175551|41.7929609|41.977665|-87.904221|n/a|27722|2340|-87.6315547|41.8857522
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:12:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1391|11033|1121|-87.6175903|41.7929603|41.977665|-87.904221|n/a|28926|2833|-87.6277226|41.8774529
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:12:00-05:00|41.885817/-87.6280222|41.885817|-87.6280222|1382|13879|1453|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2598|-87.6280222|41.885817
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:12:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|102|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4337|-87.618324|41.795174
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:12:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|421|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|4069|-87.621368|41.821732
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:12:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|869|8184|626|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3879|-87.6264174|41.8526371
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:12:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|382|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|4202|-87.619019|41.816463
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:24:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1635|-87.6175903|41.7929603|41.9797233|-87.8822525|2268|26493|1472|-87.6315556|41.8857335
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:24:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4365|-87.6175903|41.7929603|41.9797233|-87.8822525|88|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:24:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3376|-87.6175903|41.7929603|41.9797233|-87.8822525|1667|14984|628|-87.7191813|41.9472665
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:24:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3766|-87.6175903|41.7929603|41.9797233|-87.8822525|1074|10795|779|-87.7611277|41.9708946
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:24:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4665|-87.6175903|41.7929603|41.9797233|-87.8822525|562|6127|577|-87.9040972|41.9777944
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:24:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2805|-87.6175903|41.7929603|41.9797233|-87.8822525|1924|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:24:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|4036|-87.6175903|41.7929603|41.9797233|-87.8822525|250|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 13:36:00-05:00||41.9797233|-87.8822525|3257|37191|2314|-87.6175551|41.7929609|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 13:48:00-05:00||41.977665|-87.904221|n/a|39116|4666|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 14:00:00-05:00||41.977665|-87.904221|n/a|39116|4665|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:48:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1554|14344|1601|-87.6175551|41.7929609|41.977665|-87.904221|n/a|27722|2400|-87.6315547|41.8857522
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:48:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1380|12556|1389|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28926|2713|-87.6277226|41.8774529
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:48:00-05:00|41.885817/-87.6280222|41.885817|-87.6280222|1401|13879|1453|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2538|-87.6280222|41.885817
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:48:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|103|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4483|-87.618324|41.795174
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:48:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|399|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|4053|-87.621368|41.821732
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:48:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|831|8117|818|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3727|-87.6264174|41.8526371
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 13:48:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|369|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|4301|-87.619019|41.816463
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:00:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1664|-87.6175903|41.7929603|41.9797233|-87.8822525|1872|26389|1414|-87.6315556|41.8857335
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:00:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4365|-87.6175903|41.7929603|41.9797233|-87.8822525|89|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:00:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3375|-87.6175903|41.7929603|41.9797233|-87.8822525|1525|19275|1193|-87.7191813|41.9472665
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:00:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3765|-87.6175903|41.7929603|41.9797233|-87.8822525|1115|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:00:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4665|-87.6175903|41.7929603|41.9797233|-87.8822525|587|6127|577|-87.9040972|41.9777944
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:00:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2805|-87.6175903|41.7929603|41.9797233|-87.8822525|2266|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:00:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|4035|-87.6175903|41.7929603|41.9797233|-87.8822525|255|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 14:12:00-05:00||41.9797233|-87.8822525|3355|37191|2314|-87.6175551|41.7929609|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 14:24:00-05:00||41.977665|-87.904221|n/a|39116|4635|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 14:36:00-05:00||41.977665|-87.904221|n/a|39116|4635|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:24:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1502|14344|1601|-87.6175551|41.7929609|41.977665|-87.904221|n/a|27722|2340|-87.6315547|41.8857522
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:24:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1395|12236|1408|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28926|2773|-87.6277226|41.8774529
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:24:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1430|12739|1462|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2598|-87.6280222|41.885817
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:24:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|107|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4350|-87.618324|41.795174
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:24:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|400|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|3930|-87.621368|41.821732
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:24:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|986|7393|949|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3606|-87.6264174|41.8526371
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:24:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|367|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|4050|-87.619019|41.816463
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:36:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1665|-87.6175903|41.7929603|41.9797233|-87.8822525|2323|26422|1380|-87.6315556|41.8857335
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:36:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4335|-87.6175903|41.7929603|41.9797233|-87.8822525|90|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:36:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3346|-87.6175903|41.7929603|41.9797233|-87.8822525|1705|16900|1254|-87.7191813|41.9472665
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:36:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3736|-87.6175903|41.7929603|41.9797233|-87.8822525|714|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:36:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4636|-87.6175903|41.7929603|41.9797233|-87.8822525|565|6127|577|-87.9040972|41.9777944
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:36:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2775|-87.6175903|41.7929603|41.9797233|-87.8822525|2356|23474|1693|-87.677963|41.9100511
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 14:36:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|4005|-87.6175903|41.7929603|41.9797233|-87.8822525|276|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 14:48:00-05:00||41.9797233|-87.8822525|3381|37191|2314|-87.6175551|41.7929609|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 15:00:00-05:00||41.977665|-87.904221|n/a|39116|4515|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|||Ohare Airport|transit|imperial|central|2017-04-12 15:12:00-05:00||41.977665|-87.904221|n/a|39116|4515|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:00:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1475|14258|1562|-87.6175551|41.7929609|41.977665|-87.904221|n/a|27722|2340|-87.6315547|41.8857522
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:00:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1314|12470|1350|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28926|2833|-87.6277226|41.8774529
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:00:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1373|13420|1379|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2598|-87.6280222|41.885817
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:00:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|107|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4200|-87.618324|41.795174
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:00:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|417|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|3786|-87.621368|41.821732
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:00:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|831|8117|824|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3581|-87.6264174|41.8526371
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:00:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|384|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|3924|-87.619019|41.816463
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:12:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1665|-87.6175903|41.7929603|41.9797233|-87.8822525|2646|27725|1954|-87.6315556|41.8857335
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:12:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4185|-87.6175903|41.7929603|41.9797233|-87.8822525|91|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:12:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3195|-87.6175903|41.7929603|41.9797233|-87.8822525|1685|14984|628|-87.7191813|41.9472665
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:12:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3585|-87.6175903|41.7929603|41.9797233|-87.8822525|764|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL|begin|start||Ohare Airport|transit|imperial|central|2017-04-12 15:12:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4485|-87.6175903|41.7929603|41.9797233|-87.8822525|564|6127|577|-87.9040972|41.9777944
